,refseq.id,fold_0,label,sampling,database,date,fold_1,fold_2,fold_3,fold_4,host_label,Genus,virus_ID,Family,Species
74972,HQ392469,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Alphacoronavirus,HQ392469,Coronaviridae,Alphacoronavirus 1
74973,HQ392470,train,0,normal,GenBank,20240206,train,train,dev,pred,0.0,Alphacoronavirus,HQ392470,Coronaviridae,Alphacoronavirus 1
74974,HQ392471,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Alphacoronavirus,HQ392471,Coronaviridae,Alphacoronavirus 1
74975,HQ392472,train,0,normal,GenBank,20240206,train,dev,train,pred,0.0,Alphacoronavirus,HQ392472,Coronaviridae,Alphacoronavirus 1
74976,HM034837,train,1,normal,GenBank,20240206,train,train,train,pred,1.0,Betacoronavirus,HM034837,Coronaviridae,Human coronavirus HKU1
74977,HM211098,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Betacoronavirus,HM211098,Coronaviridae,Rousettus bat coronavirus HKU9
74978,HM211099,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Betacoronavirus,HM211099,Coronaviridae,Rousettus bat coronavirus HKU9
74979,HM211100,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Betacoronavirus,HM211100,Coronaviridae,Rousettus bat coronavirus HKU9
74980,HQ012367,train,0,normal,GenBank,20240206,train,train,dev,pred,0.0,Alphacoronavirus,HQ012367,Coronaviridae,Alphacoronavirus 1
74981,HQ012368,train,0,normal,GenBank,20240206,train,dev,train,pred,0.0,Alphacoronavirus,HQ012368,Coronaviridae,Alphacoronavirus 1
74982,HQ012369,train,0,normal,GenBank,20240206,dev,dev,train,pred,0.0,Alphacoronavirus,HQ012369,Coronaviridae,Alphacoronavirus 1
74983,HQ012370,train,0,normal,GenBank,20240206,train,dev,train,pred,0.0,Alphacoronavirus,HQ012370,Coronaviridae,Alphacoronavirus 1
74984,HQ012371,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Alphacoronavirus,HQ012371,Coronaviridae,Alphacoronavirus 1
74985,HQ012372,train,0,normal,GenBank,20240206,train,dev,train,pred,0.0,Alphacoronavirus,HQ012372,Coronaviridae,Alphacoronavirus 1
74986,HM245923,train,0,normal,GenBank,20240206,dev,train,train,pred,0.0,Gammacoronavirus,HM245923,Coronaviridae,Avian coronavirus
74987,HM245924,train,0,normal,GenBank,20240206,dev,train,train,pred,0.0,Gammacoronavirus,HM245924,Coronaviridae,Avian coronavirus
74988,GU553361,train,0,normal,GenBank,20240206,train,train,dev,pred,0.0,Alphacoronavirus,GU553361,Coronaviridae,Alphacoronavirus 1
74989,GU553362,train,0,normal,GenBank,20240206,train,train,dev,pred,0.0,Alphacoronavirus,GU553362,Coronaviridae,Alphacoronavirus 1
74990,GU553365,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Betacoronavirus,GU553365,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
74991,GQ477367,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Alphacoronavirus,GQ477367,Coronaviridae,Alphacoronavirus 1
74992,FJ588686,train,0,normal,GenBank,20240206,dev,train,train,pred,0.0,Betacoronavirus,FJ588686,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
74993,GQ427173,train,0,normal,GenBank,20240206,dev,dev,train,pred,0.0,Gammacoronavirus,GQ427173,Coronaviridae,Avian coronavirus
74994,GQ427174,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Gammacoronavirus,GQ427174,Coronaviridae,Avian coronavirus
74995,FJ938051,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Alphacoronavirus,FJ938051,Coronaviridae,Alphacoronavirus 1
74996,FJ938053,train,0,normal,GenBank,20240206,train,dev,dev,pred,0.0,Alphacoronavirus,FJ938053,Coronaviridae,Alphacoronavirus 1
74997,FJ938054,train,0,normal,GenBank,20240206,dev,train,train,pred,0.0,Alphacoronavirus,FJ938054,Coronaviridae,Alphacoronavirus 1
74998,FJ938055,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Alphacoronavirus,FJ938055,Coronaviridae,Alphacoronavirus 1
74999,FJ938056,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Alphacoronavirus,FJ938056,Coronaviridae,Alphacoronavirus 1
75000,FJ938057,train,0,normal,GenBank,20240206,dev,dev,dev,pred,0.0,Alphacoronavirus,FJ938057,Coronaviridae,Alphacoronavirus 1
75001,FJ938059,train,0,normal,GenBank,20240206,dev,train,train,pred,0.0,Alphacoronavirus,FJ938059,Coronaviridae,Alphacoronavirus 1
75002,FJ938067,train,1,normal,GenBank,20240206,train,train,train,pred,1.0,Betacoronavirus,FJ938067,Coronaviridae,Betacoronavirus 1
75003,GQ152141,train,0,normal,GenBank,20240206,train,dev,train,pred,0.0,Alphacoronavirus,GQ152141,Coronaviridae,Alphacoronavirus 1
75004,FJ882963,train,1,normal,GenBank,20240206,train,train,train,pred,1.0,Betacoronavirus,FJ882963,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75005,FJ647218,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Betacoronavirus,FJ647218,Coronaviridae,Murine coronavirus
75006,FJ376620,train,0,normal,GenBank,20240206,train,train,train,pred,0.0,Deltacoronavirus,FJ376620,Coronaviridae,Bulbul coronavirus HKU11
75007,OQ175150,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,,OQ175150,Coronaviridae,Bat Coronavirus MrGD17
75008,OQ175161,dev,0,normal,GenBank,20240206,pred,dev,train,train,0.0,,OQ175161,Coronaviridae,Bat Coronavirus SkGD17
75009,OQ175164,dev,0,normal,GenBank,20240206,train,pred,train,train,0.0,,OQ175164,Coronaviridae,Bat Coronavirus SkGD17
75010,OQ175185,dev,0,normal,GenBank,20240206,train,pred,dev,train,0.0,,OQ175185,Coronaviridae,Bat Coronavirus SkGX17
75011,OQ175198,dev,0,normal,GenBank,20240206,train,pred,dev,train,0.0,,OQ175198,Coronaviridae,Bat Coronavirus RaGD17
75012,OQ175199,dev,0,normal,GenBank,20240206,train,pred,train,train,0.0,,OQ175199,Coronaviridae,Bat Coronavirus RaGD17
75013,OQ175213,dev,0,normal,GenBank,20240206,dev,pred,train,train,0.0,,OQ175213,Coronaviridae,Bat Coronavirus MlGX17
75014,OQ175253,dev,0,normal,GenBank,20240206,train,train,pred,train,0.0,,OQ175253,Coronaviridae,Bat Coronavirus RsGD17
75015,OQ175254,dev,0,normal,GenBank,20240206,train,train,pred,train,0.0,,OQ175254,Coronaviridae,Bat Coronavirus RsGD17
75016,OQ175289,dev,0,normal,GenBank,20240206,train,train,pred,train,0.0,,OQ175289,Coronaviridae,Bat Coronavirus PaGD17
75017,OQ175313,dev,0,normal,GenBank,20240206,train,train,pred,train,0.0,,OQ175313,Coronaviridae,Bat Coronavirus TpGD17
75018,OQ175322,dev,0,normal,GenBank,20240206,train,train,pred,train,0.0,,OQ175322,Coronaviridae,Bat Coronavirus TpGX17
75019,OQ175332,dev,0,normal,GenBank,20240206,dev,train,dev,pred,0.0,,OQ175332,Coronaviridae,Bat Coronavirus EsYN17
75020,ON554123,dev,1,normal,GenBank,20240206,pred,train,dev,train,1.0,Alphacoronavirus,ON554123,Coronaviridae,Human coronavirus 229E
75021,MZ221193,dev,1,normal,GenBank,20240206,pred,train,dev,train,1.0,Alphacoronavirus,MZ221193,Coronaviridae,Human coronavirus NL63
75022,OK073083,dev,1,normal,GenBank,20240206,pred,train,train,dev,1.0,Alphacoronavirus,OK073083,Coronaviridae,Human coronavirus 229E
75023,MN654999,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MN654999,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75024,MN509588,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Gammacoronavirus,MN509588,Coronaviridae,Avian coronavirus
75025,MK423876,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK423876,Coronaviridae,Avian coronavirus
75026,MK032177,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK032177,Coronaviridae,Avian coronavirus
75027,MF769426,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MF769426,Coronaviridae,Swine acute diarrhea syndrome coronavirus
75028,KY776701,dev,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Gammacoronavirus,KY776701,Coronaviridae,Avian coronavirus
75029,OQ175092,dev,0,normal,GenBank,20240206,pred,dev,train,train,0.0,,OQ175092,Coronaviridae,Bat Coronavirus SkGX17
75030,OQ175094,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,,OQ175094,Coronaviridae,Bat Coronavirus SkGX17
75031,OQ175120,dev,0,normal,GenBank,20240206,pred,train,train,dev,0.0,,OQ175120,Coronaviridae,Bat Coronavirus MsGX16
75032,OQ175155,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,,OQ175155,Coronaviridae,Bat Coronavirus MrYN16
75033,OQ175195,dev,0,normal,GenBank,20240206,dev,pred,train,train,0.0,,OQ175195,Coronaviridae,Bat Coronavirus RaYN17
75034,OQ175212,dev,0,normal,GenBank,20240206,train,pred,train,train,0.0,,OQ175212,Coronaviridae,Bat Coronavirus RsGX17
75035,OQ175229,dev,0,normal,GenBank,20240206,train,pred,train,train,0.0,,OQ175229,Coronaviridae,Bat Coronavirus RpGX16
75036,OQ175237,dev,0,normal,GenBank,20240206,train,pred,train,train,0.0,,OQ175237,Coronaviridae,Bat Coronavirus RpGX17
75037,OQ175238,dev,0,normal,GenBank,20240206,train,pred,dev,train,0.0,,OQ175238,Coronaviridae,Bat Coronavirus EsYN17
75038,OQ175243,dev,0,normal,GenBank,20240206,dev,pred,train,train,0.0,,OQ175243,Coronaviridae,Bat Coronavirus RpGX16
75039,OQ175262,dev,0,normal,GenBank,20240206,train,train,pred,dev,0.0,,OQ175262,Coronaviridae,Bat Coronavirus MpGD16
75040,OQ175305,dev,0,normal,GenBank,20240206,train,train,pred,train,0.0,,OQ175305,Coronaviridae,Bat Coronavirus TpGD17
75041,OQ175306,dev,0,normal,GenBank,20240206,dev,train,pred,train,0.0,,OQ175306,Coronaviridae,Bat Coronavirus TpGD17
75042,OQ175321,dev,0,normal,GenBank,20240206,train,dev,pred,train,0.0,,OQ175321,Coronaviridae,Bat Coronavirus TpGX16
75043,OQ175325,dev,0,normal,GenBank,20240206,train,train,pred,train,0.0,,OQ175325,Coronaviridae,Bat Coronavirus TpYN16
75044,OQ175327,dev,0,normal,GenBank,20240206,train,train,pred,train,0.0,,OQ175327,Coronaviridae,Bat Coronavirus EsYN17
75045,ON554102,dev,1,normal,GenBank,20240206,pred,train,train,train,1.0,Alphacoronavirus,ON554102,Coronaviridae,Human coronavirus 229E
75046,MZ293736,dev,0,normal,GenBank,20240206,train,train,train,pred,0.0,,MZ293736,Coronaviridae,Triaenops bat coronavirus
75047,MZ293745,dev,0,normal,GenBank,20240206,train,train,dev,pred,0.0,,MZ293745,Coronaviridae,Megaderma bat coronavirus
75048,MZ293747,dev,0,normal,GenBank,20240206,dev,train,train,pred,0.0,,MZ293747,Coronaviridae,Megaderma bat coronavirus
75049,MZ293750,dev,0,normal,GenBank,20240206,train,train,dev,pred,0.0,,MZ293750,Coronaviridae,Megaderma bat coronavirus
75050,MW086537,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Betacoronavirus,MW086537,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75051,MT438697,dev,1,normal,GenBank,20240206,dev,pred,dev,train,1.0,Alphacoronavirus,MT438697,Coronaviridae,Human coronavirus 229E
75052,MT438698,dev,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,MT438698,Coronaviridae,Human coronavirus 229E
75053,MT438699,dev,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,MT438699,Coronaviridae,Human coronavirus 229E
75054,MN509589,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Gammacoronavirus,MN509589,Coronaviridae,Avian coronavirus
75055,MN514962,dev,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Betacoronavirus,MN514962,Coronaviridae,Betacoronavirus 1
75056,MN514967,dev,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MN514967,Coronaviridae,Betacoronavirus 1
75057,MK330604,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Deltacoronavirus,MK330604,Coronaviridae,Coronavirus HKU15
75058,MK309398,dev,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Gammacoronavirus,MK309398,Coronaviridae,Avian coronavirus
75059,MK211376,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Betacoronavirus,MK211376,Coronaviridae,Coronavirus BtRs-BetaCoV/YN2018B
75060,MK211377,dev,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MK211377,Coronaviridae,Coronavirus BtRs-BetaCoV/YN2018C
75061,MK574042,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK574042,Coronaviridae,Avian coronavirus
75062,MK574043,dev,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Gammacoronavirus,MK574043,Coronaviridae,Avian coronavirus
75063,MK937833,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MK937833,Coronaviridae,Avian coronavirus
75064,MK720946,dev,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MK720946,Coronaviridae,Rhinolophus bat coronavirus HKU32
75065,MK138353,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MK138353,Coronaviridae,Porcine epidemic diarrhea virus
75066,MH891588,dev,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MH891588,Coronaviridae,Porcine epidemic diarrhea virus
75067,MG757142,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MG757142,Coronaviridae,Betacoronavirus 1
75068,MH539766,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MH539766,Coronaviridae,Rhinolophus bat coronavirus HKU2
75069,MG738154,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MG738154,Coronaviridae,Avian coronavirus
75070,MH581489,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH581489,Coronaviridae,Porcine epidemic diarrhea virus
75071,MH938448,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH938448,Coronaviridae,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206645-41/2011
75072,MK032181,dev,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Gammacoronavirus,MK032181,Coronaviridae,Avian coronavirus
75073,MK039553,dev,1,normal,GenBank,20240206,pred,train,train,dev,1.0,Betacoronavirus,MK039553,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75074,MH687940,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MH687940,Coronaviridae,Alphacoronavirus sp.
75075,MH687948,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MH687948,Coronaviridae,Alphacoronavirus sp.
75076,MH687951,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687951,Coronaviridae,Alphacoronavirus sp.
75077,MH687956,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687956,Coronaviridae,Alphacoronavirus sp.
75078,MH687959,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH687959,Coronaviridae,Alphacoronavirus sp.
75079,MH687970,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Betacoronavirus,MH687970,Coronaviridae,Betacoronavirus sp.
75080,MH687971,dev,0,normal,GenBank,20240206,pred,dev,dev,dev,0.0,Betacoronavirus,MH687971,Coronaviridae,Betacoronavirus sp.
75081,MH687978,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MH687978,Coronaviridae,Betacoronavirus sp.
75082,MH940245,dev,1,normal,GenBank,20240206,pred,train,dev,train,1.0,Betacoronavirus,MH940245,Coronaviridae,Human coronavirus HKU1
75083,MG546330,dev,1,normal,GenBank,20240206,pred,dev,train,train,1.0,Betacoronavirus,MG546330,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75084,MF924724,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MF924724,Coronaviridae,Avian coronavirus
75085,MG517474,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MG517474,Coronaviridae,Avian coronavirus
75086,MG233398,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Gammacoronavirus,MG233398,Coronaviridae,Avian coronavirus
75087,MG912599,dev,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG912599,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75088,MG912601,dev,1,normal,GenBank,20240206,pred,dev,train,train,1.0,Betacoronavirus,MG912601,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75089,MG912603,dev,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG912603,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75090,MH310912,dev,1,normal,GenBank,20240206,pred,train,train,dev,1.0,Betacoronavirus,MH310912,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75091,KY293678,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Deltacoronavirus,KY293678,Coronaviridae,Coronavirus HKU15
75092,MG977444,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MG977444,Coronaviridae,Betacoronavirus 1
75093,MG977445,dev,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Betacoronavirus,MG977445,Coronaviridae,Betacoronavirus 1
75094,MG977452,dev,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MG977452,Coronaviridae,Betacoronavirus 1
75095,MH454272,dev,1,normal,GenBank,20240206,pred,train,train,train,1.0,Betacoronavirus,MH454272,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75096,MF508703,dev,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Gammacoronavirus,MF508703,Coronaviridae,Avian coronavirus
75097,MH306207,dev,1,normal,GenBank,20240206,pred,train,dev,train,1.0,Betacoronavirus,MH306207,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75098,MH052688,dev,0,normal,GenBank,20240206,pred,train,train,dev,0.0,Alphacoronavirus,MH052688,Coronaviridae,Porcine epidemic diarrhea virus
75099,MG428701,dev,1,normal,GenBank,20240206,dev,pred,train,train,1.0,Alphacoronavirus,MG428701,Coronaviridae,Human coronavirus NL63
75100,MG428705,dev,1,normal,GenBank,20240206,dev,pred,train,train,1.0,Alphacoronavirus,MG428705,Coronaviridae,Human coronavirus NL63
75101,LC364346,dev,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Deltacoronavirus,LC364346,Coronaviridae,Quail coronavirus UAE-HKU30
75102,MH043952,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MH043952,Coronaviridae,Betacoronavirus 1
75103,MH043955,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Betacoronavirus,MH043955,Coronaviridae,Betacoronavirus 1
75104,LC260040,dev,0,normal,GenBank,20240206,pred,dev,dev,train,0.0,Deltacoronavirus,LC260040,Coronaviridae,Coronavirus HKU15
75105,MF083115,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Betacoronavirus,MF083115,Coronaviridae,Betacoronavirus 1
75106,MH004421,dev,0,normal,GenBank,20240206,pred,train,dev,train,0.0,Alphacoronavirus,MH004421,Coronaviridae,Porcine epidemic diarrhea virus
75107,MH013463,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,MH013463,Coronaviridae,Porcine epidemic diarrhea virus
75108,MG772934,dev,0,normal,GenBank,20240206,pred,dev,train,train,0.0,Betacoronavirus,MG772934,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75109,MG923473,dev,0,normal,GenBank,20240206,pred,dev,dev,train,0.0,Betacoronavirus,MG923473,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75110,MG772808,dev,1,normal,GenBank,20240206,train,pred,train,train,1.0,Alphacoronavirus,MG772808,Coronaviridae,Human coronavirus NL63
75111,KX722531,dev,0,normal,GenBank,20240206,pred,train,train,train,0.0,Alphacoronavirus,KX722531,Coronaviridae,Alphacoronavirus 1
